zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price per sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools,homeType_CONDO,homeType_MANUFACTURED,homeType_MULTI_FAMILY,homeType_SINGLE_FAMILY,homeType_TOWNHOUSE
15134135,142 Wawona St,94127,San Francisco,CA,37.740784,-122.467425,0.29829998591966383,2,4,0.5537561153533798,0,0.24984874737256346,4500,26:36.0,629185,2932.0,00:00.0,1923,742.0,Yes,Yes,No,2,Yes,1,No,Yes,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15074736,2205 Sacramento St APT 201,94115,San Francisco,CA,37.790133,-122.429508,-0.012755345129238694,2,2,-0.24298530563628984,0,0.030163678010505093,5997,26:36.0,448088,8805.0,00:00.0,1908,1008.0,Yes,Yes,No,1,Yes,1,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
80746204,1200 California St UNIT 25A,94109,San Francisco,CA,37.791671,-122.414524,0.49659775946333923,2,1,-0.3489771507815219,0,0.5813156617030986,4500,26:36.0,2582502,286533.7061,00:00.0,1962,1568.0,Yes,No,No,1,No,0,No,No,27,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
67394472,1025 Minna St APT 5,94103,San Francisco,CA,37.773424,-122.416861,-0.5571021744648181,2,1,-0.7109356967876885,0,-0.6005775998789358,3916,26:36.0,705914,3921.0,00:00.0,2003,959.0,Yes,Yes,No,1,Yes,1,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15082575,1918 Divisadero St,94115,San Francisco,CA,37.7875,-122.440005,2.0907174491725837,4,4,1.039011297548898,0,2.117013589230604,13561,34:00.0,4212994,2260.0,00:00.0,1910,1280.0,Yes,Yes,Yes,1,Yes,0,No,No,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15071961,2064 Green St,94123,San Francisco,CA,37.796672,-122.433163,0.8426468152552433,2,2,-0.11103627392487848,0,0.6877450102782201,7322,55:20.0,2590595,2646.0,00:00.0,1948,1527.0,Yes,No,No,1,Yes,1,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
2095314925,842 Bay St,94109,San Francisco,CA,37.804952,-122.421166,-0.5539916211543291,1,2,-0.5761025332355906,0,-0.6003448826444421,3699,41:04.0,514005,3851.0,00:00.0,2021,863.244668,Yes,Yes,Yes,1,Yes,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15112193,1842 18th Ave,94122,San Francisco,CA,37.753438,-122.475017,1.6980489756397252,5,5,1.196196482866317,0,1.2858283029270443,9987,33:57.0,1968068,5998.0,00:00.0,1923,1061.0,Yes,Yes,No,1,No,3,No,Yes,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15068418,1177 California St APT 1414,94108,San Francisco,CA,37.791026,-122.413647,0.026126571251874127,3,2,-0.3749343373477012,0,0.041411677677700875,5636,33:57.0,1854111,286533.7061,00:00.0,2021,1176.0,Yes,Yes,No,1,Yes,1,Yes,Yes,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15128059,250 Edgewood Ave,94117,San Francisco,CA,37.76152,-122.454624,1.8574259508859068,5,3,0.6107177192069398,0,1.1803298232898976,9178,27:00.0,2100000,3937.0,00:00.0,1908,1446.0,Yes,Yes,No,1,Yes,0,No,No,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15119495,2240 27th Ave,94116,San Francisco,CA,37.745589,-122.484139,-0.2460468434159156,1,3,-0.2559638989193795,0,0.10013399318161266,4200,55:05.0,1256752,2997.0,00:00.0,1936,828.0,Yes,Yes,No,2,No,1,No,No,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15180812,1257 Dolores St #A,94110,San Francisco,CA,37.749337,-122.424491,-0.5726549410172633,1,1,-0.7635711028802188,0,-0.6189622614039385,4500,47:40.0,930890,286533.7061,00:00.0,1910,1017.0,Yes,Yes,No,0,Yes,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15080212,2449 Chestnut St,94123,San Francisco,CA,37.799592,-122.443637,0.22053615315743821,2,2,-0.3295092608568874,0,0.2909621254664515,6484,33:38.0,2013322,3408.0,00:00.0,1927,1296.0,Yes,Yes,No,2,Yes,1,No,Yes,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15124497,22 Cutler Ave,94116,San Francisco,CA,37.737233,-122.505814,-0.4015745089403669,2,3,-0.5761025332355906,0,-0.15802699228340508,4816,27:06.0,892335,2004.0,00:00.0,1944,863.244668,Yes,Yes,No,1,Yes,0,No,Yes,2,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15107029,1526 27th Ave,94122,San Francisco,CA,37.758913,-122.48507,-0.09051917789146433,2,3,-0.2300067123532002,0,-0.11683604177801914,2799,27:06.0,289813,2374.0,00:00.0,1931,934.0,Yes,No,No,2,Yes,0,No,No,2,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15163080,368 Bradford St,94110,San Francisco,CA,37.737222,-122.409914,-0.10607194444390945,3,4,-0.21558605314976725,0,-0.24002103123668744,5439,27:06.0,1326000,2100.0,00:00.0,1962,910.0,Yes,Yes,No,1,Yes,0,No,No,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15088322,563 Belvedere St,94117,San Francisco,CA,37.762413,-122.448197,-0.08818626290859756,2,3,-0.39007602951130577,0,0.06530398041905468,4495,27:06.0,1734000,2448.0,00:00.0,1909,1087.0,Yes,Yes,Yes,1,Yes,0,No,Yes,2,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15145964,20 Hill St,94110,San Francisco,CA,37.756288,-122.422018,1.4647574773530485,3,4,0.8551478927051281,0,1.7216301107222574,11472,27:06.0,1517768,3420.0,00:00.0,1885,1126.0,No,No,No,3,No,0,No,No,3,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
119685348,764 Clayton St,94117,San Francisco,CA,37.767724,-122.447852,0.29829998591966383,4,4,0.2422698765592284,0,0.8905192939337357,8495,19:46.0,1849474,2650.0,00:00.0,1895,885.0,Yes,Yes,No,1,Yes,1,No,Yes,2,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15134579,108 Marietta Dr,94127,San Francisco,CA,37.74092,-122.448481,-0.4015745089403669,2,3,-0.5861969946779937,0,-0.06571582260090174,4500,11:00.0,959625,2509.0,00:00.0,1943,990.0,Yes,Yes,No,1,Yes,0,No,No,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15087372,760 Duboce Ave,94117,San Francisco,CA,37.769174,-122.436322,0.29829998591966383,2,3,-0.09084735104007238,0,0.3021325527221494,6249,05:43.0,1324889,3047.0,00:00.0,1900,1113.0,Yes,No,No,0,Yes,1,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
184817388,39 Collingwood St,94114,San Francisco,CA,37.761778,-122.43593,-0.04852670819986249,1,3,-0.2191912179506255,0,-0.09612420790807931,4500,33:44.0,1591812,2500.0,00:00.0,1908,959.0,Yes,No,No,0,Yes,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15073890,1860 Washington St APT 302,94109,San Francisco,CA,37.793188,-122.423933,-0.5151097047732163,1,2,-0.72030912526992,0,-0.5963886896580491,3520,19:36.0,677614,7023.0,00:00.0,1983,1032.0,No,Yes,No,1,Yes,1,No,Yes,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
2098520047,260 Downey St,94117,San Francisco,CA,37.764424,-122.446461,-0.35958203924876503,2,2,-0.5761025332355906,0,-0.40641385389968715,4500,40:42.0,514005,1760.0,00:00.0,1907,863.244668,Yes,Yes,No,0,No,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
53734197,2858 Sacramento St,94115,San Francisco,CA,37.789354,-122.439961,0.06500848763298694,2,3,-0.1542982515351773,0,0.4307476109856708,7313,40:42.0,803944,3193.0,00:00.0,1900,994.0,Yes,No,No,0,Yes,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
123598537,1645 Pacific Ave APT 2G,94109,San Francisco,CA,37.79476,-122.422343,0.37995201032000075,3,2,-0.2840841843660737,0,0.33129977944536054,4500,19:31.0,1923136,16141.0,00:00.0,2014,1377.0,No,No,No,1,Yes,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15088891,425 El Camino Del Mar,94121,San Francisco,CA,37.78725,-122.487863,2.2423958049753048,3,4,0.8515427279042699,0,2.1891590348201126,4500,12:43.0,3565657,4099.0,00:00.0,1951,1450.0,Yes,No,No,2,Yes,1,No,Yes,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
241586893,2015-2019 17th St,94107,San Francisco,CA,37.764465,-122.404035,1.3092298118285972,5,7,1.93309216816174,0,0.9863212221336447,8541,06:00.0,2245949,2496.0,00:00.0,1900,716.0,No,No,No,0,No,0,No,No,0,64,F,B+,B+,D+,0.0,0.0,1.0,0.0,0.0
325647784,2168 Grove St,94117,San Francisco,CA,37.77436,-122.452359,-0.09051917789146433,2,2,-0.10094181248247543,0,-0.10690677310628768,4816,05:49.0,1460000,3001.0,00:00.0,1927,840.0,Yes,Yes,No,1,Yes,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
111710794,77 Van Ness Ave APT 403,94102,San Francisco,CA,37.776062,-122.41985,-0.2460468434159156,4,2,-0.550866379629583,0,-0.29470958134270836,5074,47:30.0,1317840,13042.0,00:00.0,2009,1121.0,Yes,Yes,No,1,Yes,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15078159,1235 McAllister St APT 121,94115,San Francisco,CA,37.778036,-122.432511,-0.959019100628088,1,1,-0.9084987278747197,0,-0.9954211744032568,2797,47:30.0,263799,41261.0,00:00.0,2000,574.0,Yes,Yes,No,1,No,0,No,Yes,1,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
79843230,235 Berry St APT 517,94158,San Francisco,CA,37.774513,-122.394334,-0.35958203924876503,2,2,-0.6063859175627998,0,-0.42836684635359346,4429,06:17.0,826915,42959.0,00:00.0,2007,1066.0,Yes,Yes,No,1,Yes,0,No,Yes,7,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
67394727,8200 Oceanview Ter APT 115,94132,San Francisco,CA,37.71016,-122.467472,-0.7087805302675393,2,2,-0.7001202023851139,0,-0.7039040519941412,3270,12:50.0,532420,286533.7061,00:00.0,2002,738.0,Yes,Yes,No,1,Yes,0,No,Yes,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
241585751,1688 Pine St UNIT E502,94109,San Francisco,CA,37.789553,-122.423278,-0.1659500956708232,2,2,-0.6705578510180763,0,-0.2456838172760343,4933,19:52.0,1337402,35484.0,00:00.0,2016,1414.0,Yes,Yes,Yes,1,No,0,No,No,13,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
241586375,338 Potrero Ave UNIT 405,94103,San Francisco,CA,37.765139,-122.407816,-0.6348660072270438,1,1,-0.5761025332355906,0,-0.676365845912386,3499,19:52.0,892500,11252.0,00:00.0,2016,863.244668,No,No,No,1,No,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
116156402,28 Virginia Ave,94110,San Francisco,CA,37.742809,-122.421009,-0.7484012030598932,1,1,-1.0627997813514523,0,-0.754713981525267,2218,19:52.0,692754,572.0,00:00.0,1925,1458.0,Yes,Yes,No,1,No,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
303806055,72 Townsend St UNIT 803,94107,San Francisco,CA,37.781388,-122.390352,-0.2818182064865394,2,1,-0.7455452788759276,0,-0.5033017958605668,3377,19:52.0,1092420,286533.7061,00:00.0,2016,1411.0,Yes,No,Yes,1,Yes,0,No,Yes,1,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
89239577,451 Kansas St UNIT 482,94107,San Francisco,CA,37.764066,-122.403277,-0.3588044009211428,2,2,-0.7116567297478602,0,-0.4431831769496927,4118,19:52.0,888768,80312.0,00:00.0,2007,1234.0,Yes,Yes,No,1,Yes,0,No,Yes,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
122245586,312 Fair Oaks St,94110,San Francisco,CA,37.751566,-122.424201,-0.4015745089403669,1,2,-0.6539740929341284,0,-0.44830295610855425,4500,19:52.0,631668,2476.0,00:00.0,1925,1082.0,Yes,Yes,No,1,Yes,0,No,Yes,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
80755777,161 Gilbert St APT 4,94103,San Francisco,CA,37.773089,-122.401762,-0.28104056815891715,2,2,-0.26605836036178254,0,-0.3280657182868062,5592,19:52.0,1034677,8821.0,00:00.0,1995,806.0,Yes,No,Yes,2,No,0,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15069007,900 Bush St APT 512,94109,San Francisco,CA,37.789945,-122.412726,-0.6698597319700453,1,1,-0.7520345755174724,0,-0.715927775776316,4500,19:52.0,779258,286533.7061,00:00.0,1982,856.0,Yes,Yes,No,1,Yes,0,Yes,Yes,15,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15147205,1046 Sanchez St,94114,San Francisco,CA,37.752464,-122.430056,-0.09051917789146433,1,3,-0.34320888710014874,-1,0.021553140334237973,4737,42:02.6,955638,2650.0,00:00.0,1900,1036.0,Yes,Yes,No,1,Yes,2,No,No,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
80740767,1099 23rd St APT 9,94107,San Francisco,CA,37.755008,-122.390599,-0.39846395562987785,2,2,-0.4765999847319034,0,-0.3162747117391251,5340,12:47.0,1208824,10001.0,00:00.0,2000,819.0,Yes,Yes,No,1,Yes,1,No,Yes,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
2104939392,1310 Greenwich St APT 302,94109,San Francisco,CA,37.800921,-122.421391,-0.2460468434159156,1,2,-0.6943519387037407,0,-0.2931581331127503,4500,12:47.0,514005,2640.0,00:00.0,1924,1355.0,Yes,Yes,No,1,Yes,1,No,Yes,0,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
82785260,181 Ofarrell St SUITE 302,94102,San Francisco,CA,37.786188,-122.407632,-0.32381067617814124,2,2,-0.3028310413305365,0,-0.3554487795455656,4807,12:47.0,1174610,286533.7061,00:00.0,2006,797.0,Yes,Yes,No,0,Yes,0,No,Yes,4,64,F,B+,B+,D+,1.0,0.0,0.0,0.0,0.0
15121217,2335 43rd Ave,94116,San Francisco,CA,37.743075,-122.501816,-0.3214777611952745,1,2,-0.6662316532570465,0,-0.1823847294937463,3329,12:00.0,885500,2996.0,00:00.0,1944,1204.0,Yes,Yes,No,1,Yes,0,No,No,0,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
15190203,519 Garfield St,94132,San Francisco,CA,37.719465,-122.467561,-0.47933834170259254,1,2,-0.5580767092312995,0,-0.4037763919087585,2900,19:46.0,902026,2200.0,00:00.0,1949,869.0,Yes,Yes,No,2,Yes,0,No,Yes,2,64,F,B+,B+,D+,0.0,0.0,0.0,1.0,0.0
19486844,2256 Amberwood Ln,95132,San Jose,CA,37.412655,-121.876763,-0.6737479236081566,2,3,-0.575381500275419,0,-0.6943641968281292,2895,27:00.0,502801,1398.0,00:00.0,1972,665.0,Yes,Yes,No,0,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,0.0,1.0
19573780,1048 Rymar Ct,95133,San Jose,CA,37.385078,-121.859404,-0.6706373702976676,3,2,-0.6424375655713821,0,-0.6863649297544656,2795,22:00.0,597212,1637.0,00:00.0,1987,729.0,Yes,Yes,Yes,1,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,0.0,1.0
19707824,469 Velasco Dr,95123,San Jose,CA,37.253467,-121.840862,-0.7484012030598932,2,3,-0.5501453466694114,0,-0.7770905193459519,2995,57:00.0,414371,901.0,00:00.0,1970,561.0,Yes,Yes,Yes,2,Yes,0,No,Yes,0,67,D,C+,C-,D,0.0,0.0,0.0,0.0,1.0
19660335,2154 Arleen Way,95130,San Jose,CA,37.282444,-121.992168,0.2629003339696435,2,5,0.10455258116644389,0,0.32012935218966265,4905,08:00.0,1768680,6412.0,00:00.0,1958,945.0,Yes,Yes,Yes,2,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
19719914,902 McCreery Ave,95116,San Jose,CA,37.344474,-121.842591,-0.5337730246361505,2,4,-0.47299481993104514,0,-0.5588436424930645,3755,43:17.0,756000,5000.0,00:00.0,1960,732.0,Yes,Yes,Yes,2,Yes,1,No,No,1,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
19825972,224 Coy Dr APT 4,95123,San Jose,CA,37.255227,-121.824694,-0.872045697151832,1,2,-0.8082751464108608,0,-0.9046490413648718,2300,33:00.0,418200,1750.0,00:00.0,1970,614.0,No,Yes,Yes,1,No,0,No,No,0,67,D,C+,C-,D,1.0,0.0,0.0,0.0,0.0
19739262,402 Kenbrook Cir,95111,San Jose,CA,37.287305,-121.843638,-0.844828355685053,1,2,-0.7491504436767858,0,-0.8771472943165206,2489,04:00.0,456936,902.0,00:00.0,1987,597.0,Yes,Yes,Yes,1,Yes,0,No,No,0,67,D,C+,C-,D,1.0,0.0,0.0,0.0,0.0
19698580,1302 Kipling Ct,95118,San Jose,CA,37.261774,-121.88401,-0.28259584481416167,2,3,-0.4838103143336199,0,-0.26026743063763985,3766,14:00.0,1122000,6237.0,00:00.0,1962,1000.0,Yes,Yes,Yes,1,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
19798644,5415 Cribari Ct,95135,San Jose,CA,37.295156,-121.756639,-0.8502718239784088,2,2,-0.501836138337911,0,-0.8915703327863256,2932,58:00.0,348221,1664.0,00:00.0,1968,424.0,Yes,Yes,Yes,0,No,0,No,No,0,67,D,C+,C-,D,1.0,0.0,0.0,0.0,0.0
19583479,2176 Cherrystone Dr,95128,San Jose,CA,37.334986,-121.939709,-0.3354752510924751,1,2,-0.7837600257650249,0,-0.3479242556302691,3028,28:19.0,974187,6018.0,00:00.0,1948,1418.0,Yes,Yes,Yes,2,Yes,0,No,Yes,1,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
19648878,4472 Belvedere Dr,95129,San Jose,CA,37.312565,-121.980506,0.13810649042947903,2,3,-0.26822145924229746,0,0.18788157789569443,4099,13:00.0,1643832,6146.0,00:00.0,1955,1156.0,Yes,Yes,Yes,0,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
19675248,1848 Rosswood Dr,95124,San Jose,CA,37.24797,-121.919955,-0.010422430146371925,2,3,-0.5833128628373071,0,-0.1119489798536513,3557,12:00.0,533010,6634.0,00:00.0,1959,1440.0,Yes,Yes,No,1,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
19574647,890 Cinnabar St,95126,San Jose,CA,37.334553,-121.908698,-0.35958203924876503,2,3,-0.5587977421914712,0,-0.2963386019841643,3434,02:00.0,649276,4081.0,00:00.0,1935,1004.0,Yes,Yes,Yes,0,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
19759358,4831 Capay Dr UNIT 4,95118,San Jose,CA,37.257813,-121.886218,-0.8650469522032317,1,2,-0.8082751464108608,0,-0.9033070386459582,2381,22:00.0,175856,303569632.0,00:00.0,1970,625.0,Yes,Yes,Yes,0,Yes,0,No,No,0,67,D,C+,C-,D,1.0,0.0,0.0,0.0,0.0
19710217,132 N 16th St,95112,San Jose,CA,37.345468,-121.876483,-0.3976863173022556,2,3,0.22857025031596712,0,-0.42128681235617993,3575,41:00.0,322649,5680.0,00:00.0,1895,492.0,Yes,Yes,No,0,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,1.0,0.0,0.0
19771737,2868 Bellini Ct,95132,San Jose,CA,37.398086,-121.860222,-0.2032767353966915,3,5,-0.031001615345825698,0,-0.33380607673765095,3390,33:00.0,577464,5876.0,00:00.0,1970,720.0,Yes,Yes,Yes,2,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
51074395,466 White Chapel Ave,95136,San Jose,CA,37.280486,-121.857601,-0.5726549410172633,4,3,-0.165113745937752,0,-0.5979424650603521,3835,21:00.0,619848,871.0,00:00.0,2000,518.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,67,D,C+,C-,D,0.0,0.0,0.0,0.0,1.0
19607849,311 Boynton Ave,95117,San Jose,CA,37.322597,-121.96632,-0.5571021744648181,3,2,-0.24947460227783466,0,-0.5795073814678756,3413,54:00.0,232135,1102.0,00:00.0,1997,569.0,No,Yes,Yes,1,No,0,No,No,0,67,D,C+,C-,D,1.0,0.0,0.0,0.0,0.0
19838831,6125 Escondido Ct,95119,San Jose,CA,37.236262,-121.798243,-0.17372647894704576,3,5,0.30139457929330343,0,-0.1660495310805181,4429,33:00.0,902314,6237.0,00:00.0,1966,594.0,Yes,Yes,Yes,1,Yes,0,No,No,0,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
19762139,1655 Via Campagna,95120,San Jose,CA,37.221939,-121.903549,0.30218662228111987,3,5,0.4571376986903791,0,0.33057990746666,5499,08:00.0,1615740,3946.0,00:00.0,1997,783.0,Yes,Yes,Yes,1,Yes,0,No,Yes,0,67,D,C+,C-,D,0.0,0.0,0.0,1.0,0.0
