zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,daysOnZillow,zestimate,rentZestimate,timeOnZillow,taxAssessedValue,lotAreaValue,dateSold,CalendarYear built,Price per sqft,HasFlooring,HasHeating,HasCooling,GarageSpaces,HasLaundary,FirePlaces,HasPool,HasSecurity,Stories,Livability,Crime,Employment,Housing,Schools
68040693,2751 Salisbury Way,94582,San Ramon,CA,37.755432,-121.895503,1649888,3,4,2715,SINGLE_FAMILY,0,1855000,4784,03:25.0,1257691,5222,00:00.0,2005,608,Yes,Yes,Yes,3,Yes,2,No,Yes,2,86,A+,A,C-,A+
124436220,4740 Norris Canyon Rd UNIT 203,94583,San Ramon,CA,37.776917,-121.963375,678000,2,2,951,CONDO,0,682900,2824,03:23.0,574161,286533.7061,00:00.0,2015,713,Yes,Yes,Yes,2,Yes,0,No,Yes,1,86,A+,A,C-,A+
2068393472,"RESIDENCE FOUR Plan, The Preserve   Hillcrest",94583,San Ramon,CA,37.7798,-121.9931,1348880,4,4,2687,TOWNHOUSE,0,1348880,4500,05:00.0,514005,286533.7061,,2021,502,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
2068393470,"RESIDENCE TWO Plan, The Preserve   Hillcrest",94583,San Ramon,CA,37.7798,-121.9931,1179880,3,4,2134,TOWNHOUSE,0,1179880,4500,05:00.0,514005,286533.7061,,2021,553,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
2068393469,"RESIDENCE THREE Plan, The Preserve   Hillcrest",94583,San Ramon,CA,37.7798,-121.9931,1286880,4,4,2269,TOWNHOUSE,0,1286880,4500,05:00.0,514005,286533.7061,,2021,567,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
2068393471,"RESIDENCE ONE X Plan, The Preserve   Hillcrest",94583,San Ramon,CA,37.7798,-121.9931,1140880,4,3,1822,TOWNHOUSE,0,1140880,4500,05:00.0,514005,286533.7061,,2021,626,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
18443725,9540 Brockton Ave,94583,San Ramon,CA,37.727921,-121.936859,1175000,2,3,1368,SINGLE_FAMILY,0,1111100,3628,33:28.0,597599,7300,00:00.0,1964,859,Yes,Yes,Yes,2,Yes,1,Yes,No,1,86,A+,A,C-,A+
18447420,544 Van Buren Pl,94583,San Ramon,CA,37.743587,-121.943138,888000,2,3,938,SINGLE_FAMILY,0,938100,2799,13:10.0,338642,7000,00:00.0,1971,947,Yes,Yes,Yes,2,Yes,0,No,No,1,86,A+,A,C-,A+
111415077,3224 Estero Dr,94583,San Ramon,CA,37.745416,-121.9383,1215000,2,3,1447,SINGLE_FAMILY,0,1420700,3650,58:11.0,74950,7000,00:00.0,1971,840,Yes,Yes,Yes,2,Yes,1,No,No,1,86,A+,A,C-,A+
18448855,3038 Montevideo Dr,94583,San Ramon,CA,37.750737,-121.952843,1549000,3,4,2287,SINGLE_FAMILY,1,1606600,4629,31:58.0,1224622,7000,00:00.0,1978,677,Yes,Yes,Yes,3,Yes,1,Yes,No,2,86,A+,A,C-,A+
18439759,408 Deerhill Dr,94583,San Ramon,CA,37.776003,-121.991775,1484750,3,4,2066,SINGLE_FAMILY,1,1572100,4128,08:11.0,475685,5110,00:00.0,1997,719,Yes,Yes,Yes,2,Yes,1,No,Yes,2,86,A+,A,C-,A+
18447448,3113 Kittery Ave,94583,San Ramon,CA,37.743756,-121.94349,1265000,2,4,1453,SINGLE_FAMILY,1,1344200,3728,48:11.0,84482,7000,00:00.0,1971,871,Yes,Yes,Yes,2,Yes,1,No,Yes,1,86,A+,A,C-,A+
166400649,1293 Bayberry View Ln,94582,San Ramon,CA,37.76404,-121.913829,1788000,5,4,2921,SINGLE_FAMILY,1,1916900,5469,28:17.0,1324840,6356,00:00.0,2015,612,Yes,Yes,Yes,2,Yes,0,Yes,Yes,3,86,A+,A,C-,A+
18449940,624 Norris Canyon Ter,94583,San Ramon,CA,37.779352,-121.96121,665000,2,2,1007,CONDO,2,665000,2759,23:16.0,562905,286533.7061,00:00.0,1997,660,Yes,Yes,Yes,1,Yes,1,Yes,Yes,1,86,A+,A,C-,A+
18450138,610 Canyon Woods Ct APT B,94582,San Ramon,CA,37.764439,-121.949181,674900,2,2,1031,CONDO,2,694500,2932,08:14.0,527397,286533.7061,00:00.0,1986,655,Yes,Yes,Yes,1,Yes,1,Yes,Yes,1,86,A+,A,C-,A+
68034427,724 Ardleigh Ct,94583,San Ramon,CA,37.748557,-121.996028,2795000,5,5,5880,SINGLE_FAMILY,2,2795000,2499,23:14.0,2026022,18900,00:00.0,2004,475,Yes,Yes,Yes,3,Yes,2,Yes,Yes,0,86,A+,A,C-,A+
18440900,2717 Fountainhead Dr,94583,San Ramon,CA,37.769846,-121.990433,769000,2,3,1158,CONDO,3,804200,2996,10:19.0,610081,1440,00:00.0,1973,664,Yes,Yes,Yes,1,Yes,0,Yes,Yes,1,86,A+,A,C-,A+
68042740,274 S Overlook Dr,94582,San Ramon,CA,37.767191,-121.945405,475000,1,1,778,CONDO,5,489500,2446,38:06.0,469098,286533.7061,00:00.0,1988,611,Yes,Yes,Yes,1,Yes,1,Yes,No,1,86,A+,A,C-,A+
68034754,1254 Bellingham Sq,94582,San Ramon,CA,37.765564,-121.898474,1999000,5,4,3836,SINGLE_FAMILY,6,2232000,6160,38:06.0,1328615,6739,00:00.0,2003,521,Yes,Yes,Yes,3,Yes,2,No,No,2,86,A+,A,C-,A+
166133202,1110 Trumpet Vine Ln,94582,San Ramon,CA,37.754722,-121.91779,1599000,3,4,2353,SINGLE_FAMILY,6,1727900,4467,33:11.0,1139535,3034,00:00.0,2016,680,Yes,Yes,Yes,2,Yes,0,No,Yes,2,86,A+,A,C-,A+
18450984,3839 Crow Canyon Rd,94582,San Ramon,CA,37.785895,-121.952244,699000,2,2,1107,CONDO,6,699000,3288,43:08.0,426260,286533.7061,00:00.0,1988,631,Yes,Yes,Yes,1,Yes,1,Yes,No,1,86,A+,A,C-,A+
72549908,120 Reflections Dr APT 22,94583,San Ramon,CA,37.762616,-121.949974,439000,1,1,474,CONDO,7,414900,1991,43:08.0,349382,286533.7061,00:00.0,1988,926,Yes,Yes,Yes,0,Yes,0,Yes,Yes,1,86,A+,A,C-,A+
68042652,146 Copper Ridge Rd,94582,San Ramon,CA,37.769526,-121.946725,498000,1,1,778,CONDO,7,498000,2451,18:13.0,272686,286533.7061,00:00.0,1988,640,Yes,Yes,Yes,1,Yes,1,Yes,No,2,86,A+,A,C-,A+
2077849516,"RESIDENCE THREE X Plan, The Preserve : Ridgeview",94583,San Ramon,CA,37.7798,-121.9931,1198880,2,3,2478,TOWNHOUSE,7,1198880,2700,16:00.0,514005,286533.7061,,2021,484,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
18443670,7478 Blue Fox Way,94583,San Ramon,CA,37.72921,-121.938938,1298000,2,3,1572,SINGLE_FAMILY,7,1363100,3800,53:09.0,641303,7000,00:00.0,1964,826,Yes,Yes,Yes,2,Yes,2,No,No,1,86,A+,A,C-,A+
124734399,4933 Ivyleaf Springs Rd,94582,San Ramon,CA,37.759692,-121.914969,1549900,4,4,2217,SINGLE_FAMILY,7,1656700,4405,33:14.0,1026094,2625,00:00.0,2014,699,Yes,Yes,Yes,2,Yes,0,Yes,Yes,2,86,A+,A,C-,A+
18450822,3056 Lakemont Dr UNIT 5,94582,San Ramon,CA,37.780202,-121.951417,995000,2,3,1932,CONDO,8,1021600,3999,38:00.0,439929,286533.7061,,1987,515,Yes,Yes,Yes,1,Yes,0,No,Yes,0,86,A+,A,C-,A+
18441500,2671 Marsh Dr,94583,San Ramon,CA,37.766165,-121.977566,928000,3,4,1965,TOWNHOUSE,8,970100,4099,13:13.0,808995,2184,00:00.0,1977,472,Yes,Yes,Yes,2,Yes,1,Yes,Yes,2,86,A+,A,C-,A+
122010464,1345 Bayberry View Ln,94582,San Ramon,CA,37.764638,-121.914422,1600000,4,4,2501,SINGLE_FAMILY,9,1668984,4496,42:00.0,1259767,3537,00:00.0,2015,640,Yes,Yes,Yes,2,No,0,No,No,0,86,A+,A,C-,A+
2078231660,"RESIDENCE THREE Plan, The Preserve : Ridgeview",94583,San Ramon,CA,37.7798,-121.9931,1198880,2,3,2478,TOWNHOUSE,9,1198880,3535,16:00.0,514005,286533.7061,,2021,484,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
18443843,16 Helix Ct,94583,San Ramon,CA,37.729786,-121.924293,849999,2,2,1165,SINGLE_FAMILY,9,865000,2934,43:08.0,712500,6300,00:00.0,1963,730,Yes,Yes,Yes,1,Yes,1,No,Yes,1,86,A+,A,C-,A+
82863007,5024 Campion Dr,94582,San Ramon,CA,37.772936,-121.909043,1899000,4,4,2801,SINGLE_FAMILY,10,1997400,4866,33:09.0,1089956,4300,00:00.0,2007,678,Yes,Yes,Yes,2,Yes,1,No,Yes,2,86,A+,A,C-,A+
2078237164,"RESIDENCE TWO Plan, The Preserve : Ridgeview",94583,San Ramon,CA,37.7798,-121.9931,1087880,2,3,1667,TOWNHOUSE,12,1087880,2700,16:00.0,514005,286533.7061,,2021,653,No,No,No,2,No,0,No,No,0,86,A+,A,C-,A+
18440997,2949 Fountainhead Dr,94583,San Ramon,CA,37.768403,-121.988374,628000,2,2,954,TOWNHOUSE,13,635900,2784,03:20.0,561805,1287,00:00.0,1974,658,Yes,Yes,Yes,0,Yes,0,Yes,No,1,86,A+,A,C-,A+
18449274,68 Fife Ct,94583,San Ramon,CA,37.751332,-121.959011,1699999,3,4,3176,SINGLE_FAMILY,14,1782700,5899,33:16.0,1110318,15936,00:00.0,1979,535,Yes,Yes,Yes,3,Yes,1,Yes,Yes,2,86,A+,A,C-,A+
18445839,8975 Alcosta Blvd APT 138,94583,San Ramon,CA,37.724852,-121.93701,460000,1,2,916,CONDO,15,467700,2316,38:05.0,470084,286533.7061,00:00.0,1971,502,Yes,Yes,Yes,1,Yes,0,Yes,No,1,86,A+,A,C-,A+
18440862,2629 Fountainhead Dr,94583,San Ramon,CA,37.769948,-121.991104,749000,2,3,1158,TOWNHOUSE,15,790100,2996,59:03.0,632808,1440,00:00.0,1972,647,Yes,Yes,Yes,0,Yes,1,Yes,Yes,1,86,A+,A,C-,A+
18440607,3750 Norris Canyon Rd,94583,San Ramon,CA,37.768365,-121.979107,1449000,2,3,1812,SINGLE_FAMILY,15,1519300,4500,33:08.0,97318,10200,00:00.0,1971,800,Yes,Yes,Yes,2,Yes,1,No,Yes,1,86,A+,A,C-,A+
18445937,9025 Alcosta Blvd APT 231,94583,San Ramon,CA,37.726571,-121.935583,499000,2,2,1112,CONDO,15,508800,2848,33:10.0,198666,286533.7061,00:00.0,1971,449,Yes,Yes,Yes,0,Yes,1,Yes,Yes,1,86,A+,A,C-,A+
241642382,404 Silvercrown Way,94582,San Ramon,CA,37.754146,-121.91895,1679000,3,4,2534,SINGLE_FAMILY,22,1745800,4500,58:49.0,1317305,3143,00:00.0,2017,663,Yes,Yes,Yes,2,Yes,0,No,Yes,2,86,A+,A,C-,A+
18443910,21 Fircrest Ct,94583,San Ramon,CA,37.73043,-121.926733,859950,2,2,1165,SINGLE_FAMILY,22,860000,2949,23:27.0,595606,5100,00:00.0,1963,738,Yes,Yes,Yes,2,Yes,0,Yes,Yes,1,86,A+,A,C-,A+
18444120,136 Cassandra Pl,94583,San Ramon,CA,37.727912,-121.939199,1100000,2,3,1220,SINGLE_FAMILY,23,1160000,3599,23:16.0,316496,7300,,1964,902,Yes,Yes,Yes,2,Yes,1,No,Yes,1,86,A+,A,C-,A+
68042865,404 S Overlook Dr,94582,San Ramon,CA,37.766369,-121.944628,699000,3,2,1314,CONDO,29,699600,3294,53:10.0,660139,286533.7061,00:00.0,1988,532,Yes,Yes,Yes,1,Yes,1,Yes,Yes,2,86,A+,A,C-,A+
123981992,4708 Norris Canyon Rd UNIT 203,94583,San Ramon,CA,37.775931,-121.963191,699000,2,2,951,CONDO,31,699000,2824,02:00.0,580137,286533.7061,00:00.0,2014,735,Yes,Yes,Yes,1,Yes,0,No,Yes,0,86,A+,A,C-,A+
18445865,8985 Alcosta Blvd APT 173,94583,San Ramon,CA,37.725062,-121.93588,576800,2,3,1317,CONDO,34,584200,3294,53:15.0,366894,286533.7061,00:00.0,1971,438,Yes,Yes,Yes,0,Yes,1,Yes,Yes,1,86,A+,A,C-,A+
54627753,10 Brewin Ct,94583,San Ramon,CA,37.725466,-121.945698,2099900,3,4,2915,SINGLE_FAMILY,41,2099900,6134,08:18.0,1399348,12400,00:00.0,1997,720,Yes,Yes,Yes,2,Yes,1,No,No,2,86,A+,A,C-,A+
2076318873,203 Compton Cir APT A,94583,San Ramon,CA,37.77335,-121.978391,459000,1,1,685,CONDO,49,459000,2181,28:21.0,514005,685,,1986,670,Yes,Yes,Yes,0,Yes,1,Yes,Yes,1,86,A+,A,C-,A+
18450879,3941 Crow Canyon Rd,94582,San Ramon,CA,37.785353,-121.953217,640000,2,2,922,CONDO,78,640000,2562,03:11.0,261652,286533.7061,00:00.0,1987,694,Yes,Yes,Yes,1,Yes,1,Yes,No,1,86,A+,A,C-,A+
240930983,7000 Camino Tassajara Rd,94526,Danville,CA,37.76884,-121.8722,5950000,3,3,1200,SINGLE_FAMILY,94,5950000,3599,44:29.0,2719321,8207575,,1990,4958,Yes,Yes,Yes,1,Yes,0,No,No,0,86,A+,A+,D,A+
249601795,1850-1870 Bear Tree Rd,94583,San Ramon,CA,37.802609,-122.024778,3300000,4,3,3427,SINGLE_FAMILY,132,3300000,9640,04:36.0,1187470,958973,,2017,963,Yes,Yes,No,6,Yes,3,No,Yes,0,86,A+,A,C-,A+
19551111,1730 Halford Ave APT 243,95051,Santa Clara,CA,37.354068,-121.999241,639000,2,2,983,CONDO,0,645667,2496,33:00.0,577422,1568,00:00.0,1970,650,Yes,Yes,No,0,Yes,0,No,Yes,0,74,C-,B+,B,C
64761891,2250 Monroe St APT 194,95050,Santa Clara,CA,37.361383,-121.963127,539000,1,1,716,CONDO,0,539000,2199,52:00.0,635000,716,00:00.0,1987,753,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
82955967,851 Monroe St,95050,Santa Clara,CA,37.347218,-121.946827,1399000,3,4,1840,SINGLE_FAMILY,0,1457097,4342,21:00.0,954024,2683,00:00.0,2008,760,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C
61322221,4348 Watson Cir,95054,Santa Clara,CA,37.399561,-121.948782,1499800,4,3,1657,SINGLE_FAMILY,0,1579343,4251,15:00.0,957081,1794,00:00.0,2004,905,Yes,Yes,Yes,1,Yes,0,No,Yes,0,74,C-,B+,B,C
19597648,3360 Princeton Ct,95051,Santa Clara,CA,37.336569,-121.990023,1788888,2,4,1760,SINGLE_FAMILY,0,2039300,4330,02:00.0,1474771,7296,00:00.0,1961,1016,Yes,Yes,No,1,Yes,0,No,No,0,74,C-,B+,B,C
19581435,870 Fremont St APT 102,95050,Santa Clara,CA,37.352094,-121.943748,899000,3,2,1408,CONDO,0,931143,3198,37:00.0,547268,871,00:00.0,1980,638,Yes,Yes,No,0,Yes,0,No,Yes,0,74,C-,B+,B,C
69301609,1865 Palm View Pl APT 128,95050,Santa Clara,CA,37.357096,-121.959201,648988,1,1,760,CONDO,0,655624,2206,54:00.0,541216,1733,00:00.0,1978,854,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
19488460,4916 Plaza Escuela,95054,Santa Clara,CA,37.404574,-121.964813,724000,2,2,1080,TOWNHOUSE,0,740837,2952,39:00.0,620806,945,00:00.0,1978,670,Yes,Yes,Yes,0,Yes,0,No,Yes,0,74,C-,B+,B,C
19488567,2168 Avenida De Las Flores,95054,Santa Clara,CA,37.402648,-121.962819,1588888,3,4,1850,SINGLE_FAMILY,1,1692488,4378,48:00.0,318805,6337,00:00.0,1976,859,Yes,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C
19593947,1372 McPherson St,95051,Santa Clara,CA,37.35023,-121.989574,1290000,2,3,1166,SINGLE_FAMILY,1,1347300,3797,57:00.0,217266,5000,,1954,1106,No,Yes,No,1,No,0,No,No,0,74,C-,B+,B,C
19554902,3408 Saint Marys Pl,95051,Santa Clara,CA,37.365867,-121.989877,1768888,3,5,2352,SINGLE_FAMILY,1,1957100,5166,05:00.0,1004548,7270,00:00.0,1957,752,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C
69300086,3901 Lick Mill Blvd APT 110,95054,Santa Clara,CA,37.396396,-121.942738,690000,1,1,900,CONDO,1,696491,2562,52:00.0,359980,900,00:00.0,2005,767,Yes,Yes,Yes,0,Yes,0,No,Yes,0,74,C-,B+,B,C
19595584,949 White Dr,95051,Santa Clara,CA,37.342987,-121.972327,1398000,2,3,1517,SINGLE_FAMILY,1,1443000,4095,23:00.0,393141,5850,00:00.0,1955,922,Yes,Yes,No,1,Yes,0,No,No,0,74,C-,B+,B,C
61322111,984 Garrity Way,95054,Santa Clara,CA,37.398822,-121.950965,2399000,4,5,3113,SINGLE_FAMILY,1,2492699,5999,21:00.0,1225925,4673,00:00.0,2003,771,Yes,Yes,Yes,2,No,0,No,No,0,74,C-,B+,B,C
19618542,476 Giannini Dr,95051,Santa Clara,CA,37.3309,-122.002303,2150000,3,5,2331,SINGLE_FAMILY,2,2352200,4995,41:00.0,1219527,6878,00:00.0,1959,922,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
19551306,3735 Terstena Pl APT 158,95051,Santa Clara,CA,37.358299,-121.999698,680000,1,2,912,CONDO,2,681238,2499,11:00.0,356030,871,00:00.0,1986,746,Yes,Yes,Yes,2,Yes,0,No,Yes,0,74,C-,B+,B,C
325805890,3016 Lamory Pl,95051,Santa Clara,CA,37.348675,-121.984325,1908000,4,4,2229,CONDO,2,1938446,5198,21:00.0,259875,1224,,2020,856,No,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C
2072084865,"Belmont Plan, East Lawrence Station",95051,Santa Clara,CA,37.3754,-121.9873,1644995,4,4,1943,TOWNHOUSE,3,1644995,3432,16:00.0,514005,286533.7061,,2021,847,No,No,No,2,No,0,No,No,0,74,C-,B+,B,C
2072084866,"Westfield Plan, East Lawrence Station",95051,Santa Clara,CA,37.3754,-121.9873,1714995,4,4,2154,TOWNHOUSE,4,1714995,3432,16:00.0,514005,286533.7061,,2021,796,No,No,No,2,No,0,No,No,0,74,C-,B+,B,C
2072084863,"Mateo Plan, East Lawrence Station",95051,Santa Clara,CA,37.3754,-121.9873,1214995,3,2,1205,TOWNHOUSE,5,1214995,3432,16:00.0,514005,286533.7061,,2021,1008,No,No,No,2,No,0,No,No,0,74,C-,B+,B,C
19597493,1400 Bowe Ave APT 1701,95051,Santa Clara,CA,37.350343,-121.973712,789000,2,2,1062,CONDO,6,809979,2749,38:00.0,764694,1306,00:00.0,1986,743,Yes,Yes,No,0,No,0,No,No,0,74,C-,B+,B,C
19487982,871 Clyde Ave,95054,Santa Clara,CA,37.391148,-121.94987,1249999,2,3,1568,SINGLE_FAMILY,6,1279500,3994,38:07.0,560629,7500,00:00.0,1961,797,Yes,Yes,Yes,2,Yes,1,No,No,1,74,C-,B+,B,C
19607608,237 N Henry Ave,95050,Santa Clara,CA,37.324596,-121.955552,1600000,2,3,1450,SINGLE_FAMILY,6,1659392,4069,33:00.0,337469,9757,,1952,1103,Yes,Yes,Yes,2,Yes,0,Yes,No,0,74,C-,B+,B,C
2068457280,954 Kiely Blvd E,95051,Santa Clara,CA,37.342879,-121.980497,387000,1,1,440,CONDO,6,387000,4500,53:00.0,514005,286533.7061,,1971,880,No,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C
2079032815,"Ruby Plan, Apex at Lawrence Station",95051,Santa Clara,CA,37.375382,-121.987325,983995,1,1,936,CONDO,7,983995,3432,16:00.0,514005,286533.7061,,2021,1051,No,No,No,0,No,0,No,No,0,74,C-,B+,B,C
69300220,3901 Lick Mill Blvd APT 340,95054,Santa Clara,CA,37.396396,-121.942738,699888,1,1,834,CONDO,7,706148,2496,17:00.0,447232,871,00:00.0,2005,839,Yes,Yes,Yes,0,Yes,0,No,Yes,0,74,C-,B+,B,C
19490501,4154 Cheeney St,95054,Santa Clara,CA,37.391985,-121.960553,1198888,1,3,1072,SINGLE_FAMILY,7,1287500,3087,09:11.0,122145,7850,00:00.0,1949,1118,Yes,Yes,Yes,2,Yes,0,No,Yes,0,74,C-,B+,B,C
19557833,2070 Elm Leaf Ct,95050,Santa Clara,CA,37.359709,-121.964051,895000,2,2,1256,TOWNHOUSE,8,925877,2996,04:00.0,470880,831,00:00.0,1984,713,Yes,Yes,Yes,1,Yes,0,No,No,0,74,C-,B+,B,C
2079032816,"Emerald Plan, Apex at Lawrence Station",95051,Santa Clara,CA,37.375382,-121.987325,1206645,3,2,1347,CONDO,8,1206645,3432,16:00.0,514005,286533.7061,,2021,896,No,No,No,0,No,0,No,No,0,74,C-,B+,B,C
79842436,1883 Agnew Rd UNIT 348,95054,Santa Clara,CA,37.39546,-121.958047,799000,2,2,1070,CONDO,8,825130,2849,07:00.0,798026,435,00:00.0,2006,747,Yes,Yes,Yes,0,Yes,0,No,Yes,0,74,C-,B+,B,C
19596391,3349 Soares Ct,95051,Santa Clara,CA,37.344274,-121.988314,1950000,2,3,1733,SINGLE_FAMILY,8,2117200,4250,08:00.0,90991,10184,,1965,1125,Yes,Yes,No,0,Yes,0,No,Yes,0,74,C-,B+,B,C
2072084860,"Campbell Plan, East Lawrence Station",95051,Santa Clara,CA,37.3754,-121.9873,1314995,2,2,1440,TOWNHOUSE,8,1314995,3432,16:00.0,514005,286533.7061,,2021,913,No,No,No,2,No,0,No,No,0,74,C-,B+,B,C
79841943,1883 Agnew Rd UNIT 360,95054,Santa Clara,CA,37.39546,-121.958047,799000,2,2,1070,CONDO,9,825100,2849,34:00.0,510436,435,00:00.0,2006,747,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
19554587,3379 Machado Ave,95051,Santa Clara,CA,37.362062,-121.989835,1799950,2,4,2497,SINGLE_FAMILY,9,1978700,4905,54:00.0,98816,5998,00:00.0,1957,721,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
19557451,1700 Civic Center Dr APT 513,95050,Santa Clara,CA,37.353321,-121.95595,475000,1,1,653,CONDO,10,471800,1895,33:15.0,413870,871,00:00.0,1972,727,Yes,Yes,No,1,Yes,0,Yes,Yes,1,74,C-,B+,B,C
2079032818,"Pearl Plan, Apex at Lawrence Station",95051,Santa Clara,CA,37.375382,-121.987325,1532660,3,3,1774,CONDO,10,1532660,3432,16:00.0,514005,286533.7061,,2021,864,No,No,No,0,No,0,No,No,0,74,C-,B+,B,C
64595549,4060 Crandall Cir,95054,Santa Clara,CA,37.397064,-121.945965,1399000,3,3,1716,TOWNHOUSE,10,1478000,4094,52:00.0,952756,1215,00:00.0,2004,815,No,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C
2068511455,3578 Rambla Pl #513,95051,Santa Clara,CA,37.375105,-121.995073,1347645,3,2,1432,CONDO,10,1347645,4500,18:20.0,514005,286533.7061,,2021,941,Yes,Yes,Yes,1,Yes,0,Yes,Yes,3,74,C-,B+,B,C
2079032817,"Amethyst Plan, Apex at Lawrence Station",95051,Santa Clara,CA,37.375382,-121.987325,1231975,3,2,1537,CONDO,12,1231975,3432,16:00.0,514005,286533.7061,,2021,802,No,No,No,0,No,0,No,No,0,74,C-,B+,B,C
19596511,3321 Benton St,95051,Santa Clara,CA,37.345562,-121.988436,1079999,3,4,1476,TOWNHOUSE,13,1128185,3691,51:00.0,1142400,649,00:00.0,1963,732,Yes,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C
19491556,2210 Saint Claire Ct,95054,Santa Clara,CA,37.394189,-121.963188,1099900,3,3,1528,TOWNHOUSE,13,1151500,3766,28:17.0,863778,1575,00:00.0,1987,720,Yes,Yes,Yes,2,Yes,1,Yes,Yes,2,74,C-,B+,B,C
19550827,1903 Miraplaza Ct APT 7,95051,Santa Clara,CA,37.357127,-121.998193,998000,2,2,1041,CONDO,14,1029200,2961,43:00.0,812905,871,00:00.0,1986,959,No,Yes,Yes,0,No,0,No,No,0,74,C-,B+,B,C
64828907,2250 Monroe St APT 386,95050,Santa Clara,CA,37.361383,-121.963127,554888,1,1,716,CONDO,14,554943,2199,11:00.0,441628,714,00:00.0,1987,775,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
19601223,151 Buckingham Dr UNIT 238,95051,Santa Clara,CA,37.326621,-121.971375,549000,1,1,862,CONDO,15,551100,2062,33:00.0,192704,945,00:00.0,1969,637,Yes,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C
19580747,1846 Bellomy St,95050,Santa Clara,CA,37.341309,-121.951842,1999950,3,4,2908,SINGLE_FAMILY,15,2108019,5847,52:00.0,481085,5048,,1994,688,Yes,Yes,No,1,Yes,0,No,No,0,74,C-,B+,B,C
94698103,1956 Hillebrant Pl,95050,Santa Clara,CA,37.353485,-121.95928,1190000,3,3,1458,TOWNHOUSE,16,1237399,3781,24:00.0,689655,731,00:00.0,2010,816,Yes,Yes,Yes,2,No,0,No,No,0,74,C-,B+,B,C
69301620,1845 Palm View Pl APT 112,95050,Santa Clara,CA,37.356354,-121.95876,648888,1,1,760,CONDO,16,649200,2206,58:00.0,269894,1733,00:00.0,1978,854,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
2068587168,1475 Kiely Blvd #2,95051,Santa Clara,CA,37.35098,-121.977681,1305000,3,2,1209,TOWNHOUSE,17,1341000,3538,08:04.0,514005,1400,,2021,1079,Yes,Yes,Yes,2,Yes,0,No,Yes,3,74,C-,B+,B,C
19556844,1166 Warburton Ave,95050,Santa Clara,CA,37.356219,-121.950477,1099980,2,4,1380,SINGLE_FAMILY,21,1148500,3822,43:00.0,177090,3916,00:00.0,1900,797,Yes,Yes,No,0,Yes,0,No,No,0,74,C-,B+,B,C
19598366,2924 Shannon Ct,95051,Santa Clara,CA,37.337221,-121.980214,1188000,2,3,1630,TOWNHOUSE,21,1310000,3927,19:37.0,450200,2635,00:00.0,1977,729,No,Yes,Yes,2,Yes,1,Yes,Yes,0,74,C-,B+,B,C
19599002,3575 Lehigh Dr APT 22,95051,Santa Clara,CA,37.33602,-121.995198,1234000,3,3,1779,TOWNHOUSE,22,1276551,3899,48:00.0,615016,1785,00:00.0,1980,694,Yes,Yes,Yes,1,No,0,No,No,0,74,C-,B+,B,C
69300351,4525 Laird Cir,95054,Santa Clara,CA,37.402132,-121.949979,1399900,3,3,1700,TOWNHOUSE,22,1492540,4099,58:00.0,948725,1298,00:00.0,2005,823,Yes,Yes,Yes,0,Yes,0,No,No,0,74,C-,B+,B,C
2068669222,1475 Kiely Blvd #4,95051,Santa Clara,CA,37.35098,-121.977681,1600000,4,3,1719,TOWNHOUSE,25,1643900,4300,28:06.0,514005,1400,,2021,931,Yes,Yes,Yes,2,Yes,0,No,Yes,3,74,C-,B+,B,C
2079768140,3578 Rambla Pl #316,95051,Santa Clara,CA,37.375382,-121.987325,983995,1,1,936,SINGLE_FAMILY,26,983995,4500,58:04.0,514005,286533.7061,,2021,1051,Yes,Yes,Yes,1,Yes,0,Yes,Yes,3,74,C-,B+,B,C
2068678085,1475 Kiely Blvd #6,95051,Santa Clara,CA,37.35098,-121.977681,1615000,3,3,1631,TOWNHOUSE,27,1664800,3999,23:11.0,514005,1400,,2021,990,Yes,Yes,Yes,2,Yes,0,No,Yes,3,74,C-,B+,B,C
